file_id,file_path,detection_id,detection_start_s,detection_end_s,presence_label,species_name,detection_probability,recorder_id,date_time,processed_at,segment_idx,embedding_file,audio_file,utm_x,utm_y,station_name,Elevation,habitat_type,location_situation
CCMNP-S-R10_20250504_091302,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091302.wav,CCMNP-S-R10_20250504_091302:40.000-50.000,40.0,50.0,present,1,0.7986121773719788,CCMNP-S-R10,20250504_091302,2025-08-15T16:08:33,4,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_091302.wav,,,,,,
CCMNP-S-R10_20250504_091302,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091302.wav,CCMNP-S-R10_20250504_091302:50.000-58.000,50.0,58.0,present,1,0.8483139872550964,CCMNP-S-R10,20250504_091302,2025-08-15T16:08:33,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_091302.wav,,,,,,
CCMNP-S-R10_20250504_091402,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091402.wav,CCMNP-S-R10_20250504_091402:0.000-10.000,0.0,10.0,present,1,0.8538521528244019,CCMNP-S-R10,20250504_091402,2025-08-15T16:08:36,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_091402.wav,,,,,,
CCMNP-S-R10_20250504_091402,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091402.wav,CCMNP-S-R10_20250504_091402:30.000-40.000,30.0,40.0,present,1,0.9886018633842468,CCMNP-S-R10,20250504_091402,2025-08-15T16:08:36,3,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_091402.wav,,,,,,
CCMNP-S-R10_20250504_091502,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091502.wav,CCMNP-S-R10_20250504_091502:0.000-10.000,0.0,10.0,present,1,0.7463542222976685,CCMNP-S-R10,20250504_091502,2025-08-15T16:08:36,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_091502.wav,,,,,,
CCMNP-S-R10_20250504_091502,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091502.wav,CCMNP-S-R10_20250504_091502:10.000-20.000,10.0,20.0,present,1,0.9956812858581544,CCMNP-S-R10,20250504_091502,2025-08-15T16:08:36,1,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_091502.wav,,,,,,
CCMNP-S-R10_20250504_091502,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091502.wav,CCMNP-S-R10_20250504_091502:20.000-30.000,20.0,30.0,present,1,0.983266830444336,CCMNP-S-R10,20250504_091502,2025-08-15T16:08:36,2,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_091502.wav,,,,,,
CCMNP-S-R10_20250504_091502,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091502.wav,CCMNP-S-R10_20250504_091502:50.000-58.000,50.0,58.0,present,1,0.780055582523346,CCMNP-S-R10,20250504_091502,2025-08-15T16:08:36,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_091502.wav,,,,,,
CCMNP-S-R10_20250504_091602,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091602.wav,CCMNP-S-R10_20250504_091602:0.000-10.000,0.0,10.0,present,1,0.99335914850235,CCMNP-S-R10,20250504_091602,2025-08-15T16:08:36,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_091602.wav,,,,,,
CCMNP-S-R10_20250504_091602,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091602.wav,CCMNP-S-R10_20250504_091602:10.000-20.000,10.0,20.0,present,1,0.7471163272857666,CCMNP-S-R10,20250504_091602,2025-08-15T16:08:36,1,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_091602.wav,,,,,,
CCMNP-S-R10_20250504_091602,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091602.wav,CCMNP-S-R10_20250504_091602:30.000-40.000,30.0,40.0,present,1,0.9045899510383606,CCMNP-S-R10,20250504_091602,2025-08-15T16:08:36,3,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_091602.wav,,,,,,
CCMNP-S-R10_20250504_091602,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091602.wav,CCMNP-S-R10_20250504_091602:40.000-50.000,40.0,50.0,present,1,0.9543442726135254,CCMNP-S-R10,20250504_091602,2025-08-15T16:08:36,4,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_091602.wav,,,,,,
CCMNP-S-R10_20250504_091702,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091702.wav,CCMNP-S-R10_20250504_091702:10.000-20.000,10.0,20.0,present,1,0.9470329880714417,CCMNP-S-R10,20250504_091702,2025-08-15T16:08:36,1,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_091702.wav,,,,,,
CCMNP-S-R10_20250504_091702,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091702.wav,CCMNP-S-R10_20250504_091702:50.000-58.000,50.0,58.0,present,1,0.8125104308128357,CCMNP-S-R10,20250504_091702,2025-08-15T16:08:36,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_091702.wav,,,,,,
CCMNP-S-R10_20250504_091802,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091802.wav,CCMNP-S-R10_20250504_091802:0.000-10.000,0.0,10.0,present,1,0.6994989514350891,CCMNP-S-R10,20250504_091802,2025-08-15T16:08:40,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_091802.wav,,,,,,
CCMNP-S-R10_20250504_091802,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091802.wav,CCMNP-S-R10_20250504_091802:10.000-20.000,10.0,20.0,present,1,0.9731549024581908,CCMNP-S-R10,20250504_091802,2025-08-15T16:08:40,1,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_091802.wav,,,,,,
CCMNP-S-R10_20250504_091802,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091802.wav,CCMNP-S-R10_20250504_091802:40.000-50.000,40.0,50.0,present,1,0.8361449241638184,CCMNP-S-R10,20250504_091802,2025-08-15T16:08:40,4,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_091802.wav,,,,,,
CCMNP-S-R10_20250504_091902,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091902.wav,CCMNP-S-R10_20250504_091902:40.000-50.000,40.0,50.0,present,1,0.9951868653297424,CCMNP-S-R10,20250504_091902,2025-08-15T16:08:40,4,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_091902.wav,,,,,,
CCMNP-S-R10_20250504_091902,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091902.wav,CCMNP-S-R10_20250504_091902:50.000-58.000,50.0,58.0,present,1,0.9332979321479796,CCMNP-S-R10,20250504_091902,2025-08-15T16:08:40,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_091902.wav,,,,,,
CCMNP-S-R10_20250504_092002,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_092002.wav,CCMNP-S-R10_20250504_092002:50.000-58.000,50.0,58.0,present,1,0.7247664332389832,CCMNP-S-R10,20250504_092002,2025-08-15T16:08:40,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_092002.wav,,,,,,
CCMNP-S-R10_20250504_092102,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_092102.wav,CCMNP-S-R10_20250504_092102:0.000-10.000,0.0,10.0,present,1,0.9713605046272278,CCMNP-S-R10,20250504_092102,2025-08-15T16:08:40,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_092102.wav,,,,,,
CCMNP-S-R10_20250504_092102,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_092102.wav,CCMNP-S-R10_20250504_092102:30.000-40.000,30.0,40.0,present,1,0.7391815781593323,CCMNP-S-R10,20250504_092102,2025-08-15T16:08:40,3,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_092102.wav,,,,,,
CCMNP-S-R10_20250504_092202,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_092202.wav,CCMNP-S-R10_20250504_092202:0.000-10.000,0.0,10.0,present,1,0.9484755396842957,CCMNP-S-R10,20250504_092202,2025-08-15T16:08:41,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_092202.wav,,,,,,
CCMNP-S-R10_20250504_092302,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_092302.wav,CCMNP-S-R10_20250504_092302:50.000-58.000,50.0,58.0,present,1,0.6440253257751465,CCMNP-S-R10,20250504_092302,2025-08-15T16:10:45,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_092302.wav,,,,,,
CCMNP-S-R10_20250504_093102,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_093102.wav,CCMNP-S-R10_20250504_093102:50.000-58.000,50.0,58.0,present,1,0.9801478385925292,CCMNP-S-R10,20250504_093102,2025-08-15T16:12:06,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_093102.wav,,,,,,
CCMNP-S-R10_20250504_093202,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_093202.wav,CCMNP-S-R10_20250504_093202:50.000-58.000,50.0,58.0,present,1,0.7689281702041626,CCMNP-S-R10,20250504_093202,2025-08-15T16:12:06,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_093202.wav,,,,,,
CCMNP-S-R10_20250504_093402,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_093402.wav,CCMNP-S-R10_20250504_093402:50.000-58.000,50.0,58.0,present,1,0.9241910576820374,CCMNP-S-R10,20250504_093402,2025-08-15T16:12:06,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_093402.wav,,,,,,
CCMNP-S-R10_20250504_093502,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_093502.wav,CCMNP-S-R10_20250504_093502:30.000-40.000,30.0,40.0,present,1,0.9295493960380554,CCMNP-S-R10,20250504_093502,2025-08-15T16:12:06,3,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_093502.wav,,,,,,
CCMNP-S-R10_20250504_093602,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_093602.wav,CCMNP-S-R10_20250504_093602:10.000-20.000,10.0,20.0,present,1,0.6582773923873901,CCMNP-S-R10,20250504_093602,2025-08-15T16:12:06,1,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_093602.wav,,,,,,
CCMNP-S-R10_20250504_093602,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_093602.wav,CCMNP-S-R10_20250504_093602:50.000-58.000,50.0,58.0,present,1,0.6503285765647888,CCMNP-S-R10,20250504_093602,2025-08-15T16:12:06,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_093602.wav,,,,,,
CCMNP-S-R10_20250504_093702,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_093702.wav,CCMNP-S-R10_20250504_093702:10.000-20.000,10.0,20.0,present,1,0.8341512680053711,CCMNP-S-R10,20250504_093702,2025-08-15T16:12:06,1,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_093702.wav,,,,,,
CCMNP-S-R10_20250504_093702,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_093702.wav,CCMNP-S-R10_20250504_093702:40.000-50.000,40.0,50.0,present,1,0.8709417581558228,CCMNP-S-R10,20250504_093702,2025-08-15T16:12:06,4,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_093702.wav,,,,,,
CCMNP-S-R10_20250504_093702,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_093702.wav,CCMNP-S-R10_20250504_093702:50.000-58.000,50.0,58.0,present,1,0.9808610081672668,CCMNP-S-R10,20250504_093702,2025-08-15T16:12:06,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_093702.wav,,,,,,
CCMNP-S-R10_20250504_093802,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_093802.wav,CCMNP-S-R10_20250504_093802:30.000-40.000,30.0,40.0,present,1,0.7791489958763123,CCMNP-S-R10,20250504_093802,2025-08-15T16:12:06,3,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_093802.wav,,,,,,
CCMNP-S-R10_20250504_093802,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_093802.wav,CCMNP-S-R10_20250504_093802:40.000-50.000,40.0,50.0,present,1,0.6516909599304199,CCMNP-S-R10,20250504_093802,2025-08-15T16:12:06,4,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_093802.wav,,,,,,
CCMNP-S-R10_20250504_093902,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_093902.wav,CCMNP-S-R10_20250504_093902:0.000-10.000,0.0,10.0,present,1,0.7117867469787598,CCMNP-S-R10,20250504_093902,2025-08-15T16:12:06,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_093902.wav,,,,,,
CCMNP-S-R10_20250504_093902,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_093902.wav,CCMNP-S-R10_20250504_093902:10.000-20.000,10.0,20.0,present,1,0.88693767786026,CCMNP-S-R10,20250504_093902,2025-08-15T16:12:06,1,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_093902.wav,,,,,,
CCMNP-S-R10_20250504_093902,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_093902.wav,CCMNP-S-R10_20250504_093902:50.000-58.000,50.0,58.0,present,1,0.8943065404891968,CCMNP-S-R10,20250504_093902,2025-08-15T16:12:06,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_093902.wav,,,,,,
CCMNP-S-R10_20250504_094002,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_094002.wav,CCMNP-S-R10_20250504_094002:0.000-10.000,0.0,10.0,present,1,0.9843518137931824,CCMNP-S-R10,20250504_094002,2025-08-15T16:12:06,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_094002.wav,,,,,,
CCMNP-S-R10_20250504_094102,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_094102.wav,CCMNP-S-R10_20250504_094102:20.000-30.000,20.0,30.0,present,1,0.826740026473999,CCMNP-S-R10,20250504_094102,2025-08-15T16:12:06,2,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_094102.wav,,,,,,
CCMNP-S-R10_20250504_094102,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_094102.wav,CCMNP-S-R10_20250504_094102:50.000-58.000,50.0,58.0,present,1,0.9904062151908876,CCMNP-S-R10,20250504_094102,2025-08-15T16:12:06,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_094102.wav,,,,,,
CCMNP-S-R10_20250504_094202,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_094202.wav,CCMNP-S-R10_20250504_094202:50.000-58.000,50.0,58.0,present,1,0.9972435235977172,CCMNP-S-R10,20250504_094202,2025-08-15T16:12:06,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_094202.wav,,,,,,
CCMNP-S-R10_20250504_094302,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_094302.wav,CCMNP-S-R10_20250504_094302:10.000-20.000,10.0,20.0,present,1,0.6669748425483704,CCMNP-S-R10,20250504_094302,2025-08-15T16:12:06,1,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_094302.wav,,,,,,
CCMNP-S-R10_20250504_094302,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_094302.wav,CCMNP-S-R10_20250504_094302:50.000-58.000,50.0,58.0,present,1,0.9989859461784364,CCMNP-S-R10,20250504_094302,2025-08-15T16:12:06,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_094302.wav,,,,,,
CCMNP-S-R10_20250504_094402,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_094402.wav,CCMNP-S-R10_20250504_094402:0.000-10.000,0.0,10.0,present,1,0.7718163728713989,CCMNP-S-R10,20250504_094402,2025-08-15T16:12:06,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_094402.wav,,,,,,
CCMNP-S-R10_20250504_094402,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_094402.wav,CCMNP-S-R10_20250504_094402:20.000-30.000,20.0,30.0,present,1,0.8877887725830078,CCMNP-S-R10,20250504_094402,2025-08-15T16:12:06,2,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_094402.wav,,,,,,
CCMNP-S-R10_20250504_094502,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_094502.wav,CCMNP-S-R10_20250504_094502:0.000-10.000,0.0,10.0,present,1,0.9590255618095398,CCMNP-S-R10,20250504_094502,2025-08-15T16:12:47,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_094502.wav,,,,,,
CCMNP-S-R10_20250504_094502,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_094502.wav,CCMNP-S-R10_20250504_094502:20.000-30.000,20.0,30.0,present,1,0.8999252319335938,CCMNP-S-R10,20250504_094502,2025-08-15T16:12:47,2,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_094502.wav,,,,,,
CCMNP-S-R10_20250504_094602,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_094602.wav,CCMNP-S-R10_20250504_094602:10.000-20.000,10.0,20.0,present,1,0.6471695899963379,CCMNP-S-R10,20250504_094602,2025-08-15T16:12:53,1,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_094602.wav,,,,,,
CCMNP-S-R10_20250504_094602,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_094602.wav,CCMNP-S-R10_20250504_094602:20.000-30.000,20.0,30.0,present,1,0.6932716369628906,CCMNP-S-R10,20250504_094602,2025-08-15T16:12:53,2,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_094602.wav,,,,,,
CCMNP-S-R10_20250504_094602,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_094602.wav,CCMNP-S-R10_20250504_094602:30.000-40.000,30.0,40.0,present,1,0.8052448630332947,CCMNP-S-R10,20250504_094602,2025-08-15T16:12:53,3,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_094602.wav,,,,,,
CCMNP-S-R10_20250504_094602,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_094602.wav,CCMNP-S-R10_20250504_094602:40.000-50.000,40.0,50.0,present,1,0.9710416197776794,CCMNP-S-R10,20250504_094602,2025-08-15T16:12:53,4,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_094602.wav,,,,,,
CCMNP-S-R10_20250504_094602,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_094602.wav,CCMNP-S-R10_20250504_094602:50.000-58.000,50.0,58.0,present,1,0.8287939429283142,CCMNP-S-R10,20250504_094602,2025-08-15T16:12:53,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_094602.wav,,,,,,
CCMNP-S-R10_20250504_094702,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_094702.wav,CCMNP-S-R10_20250504_094702:50.000-58.000,50.0,58.0,present,1,0.92908775806427,CCMNP-S-R10,20250504_094702,2025-08-15T16:12:53,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_094702.wav,,,,,,
CCMNP-S-R10_20250504_094802,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_094802.wav,CCMNP-S-R10_20250504_094802:0.000-10.000,0.0,10.0,present,1,0.8632595539093018,CCMNP-S-R10,20250504_094802,2025-08-15T16:12:54,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_094802.wav,,,,,,
CCMNP-S-R10_20250504_094802,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_094802.wav,CCMNP-S-R10_20250504_094802:10.000-20.000,10.0,20.0,present,1,0.7228608131408691,CCMNP-S-R10,20250504_094802,2025-08-15T16:12:54,1,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_094802.wav,,,,,,
CCMNP-S-R10_20250504_094802,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_094802.wav,CCMNP-S-R10_20250504_094802:50.000-58.000,50.0,58.0,present,1,0.9569117426872252,CCMNP-S-R10,20250504_094802,2025-08-15T16:12:54,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_094802.wav,,,,,,
CCMNP-S-R10_20250504_095002,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_095002.wav,CCMNP-S-R10_20250504_095002:50.000-58.000,50.0,58.0,present,1,0.9382615685462952,CCMNP-S-R10,20250504_095002,2025-08-15T16:12:57,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_095002.wav,,,,,,
CCMNP-S-R10_20250504_095102,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_095102.wav,CCMNP-S-R10_20250504_095102:10.000-20.000,10.0,20.0,present,1,0.8804739117622375,CCMNP-S-R10,20250504_095102,2025-08-15T16:12:57,1,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_095102.wav,,,,,,
