id,det_prob,start_time,end_time,high_freq,low_freq,class,class_prob,_source_csv,source_file,file_id,file_path,detection_start_s,detection_end_s,species_name,detection_probability,presence_label,detection_id,start_s,end_s,label,score,path
63,0.027,0.6665,0.6973,111501,93359,Rhinolophus hipposideros,0.027,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.027,absent,00235_eptesicus_serotinus_0_1.0.wav.csv#nan-nan,,,absent,0.027,
64,0.03,0.6805,0.7197,82270,68437,Rhinolophus ferrumequinum,0.03,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.03,absent,00235_eptesicus_serotinus_0_1.0.wav.csv#nan-nan,,,absent,0.03,
65,0.033,0.6895,0.7036,19120,14296,Nyctalus noctula,0.021,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,,,,Nyctalus noctula,0.033,absent,00235_eptesicus_serotinus_0_1.0.wav.csv#nan-nan,,,absent,0.033,
66,0.026,0.7145,0.7464,111864,93359,Rhinolophus hipposideros,0.026,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.026,absent,00235_eptesicus_serotinus_0_1.0.wav.csv#nan-nan,,,absent,0.026,
67,0.026,0.7145,0.7521,81843,68437,Rhinolophus ferrumequinum,0.026,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.026,absent,00235_eptesicus_serotinus_0_1.0.wav.csv#nan-nan,,,absent,0.026,
68,0.026,0.7235,0.759,81430,68437,Rhinolophus ferrumequinum,0.025,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.026,absent,00235_eptesicus_serotinus_0_1.0.wav.csv#nan-nan,,,absent,0.026,
69,0.029,0.7255,0.7373,35661,28906,Eptesicus serotinus,0.015,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,,,,Eptesicus serotinus,0.029,absent,00235_eptesicus_serotinus_0_1.0.wav.csv#nan-nan,,,absent,0.029,
70,0.034,0.7475,0.7838,81832,68437,Rhinolophus ferrumequinum,0.034,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.034,absent,00235_eptesicus_serotinus_0_1.0.wav.csv#nan-nan,,,absent,0.034,
71,0.026,0.7515,0.7829,111425,93359,Rhinolophus hipposideros,0.026,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.026,absent,00235_eptesicus_serotinus_0_1.0.wav.csv#nan-nan,,,absent,0.026,
72,0.027,0.7765,0.8112,81119,68437,Rhinolophus ferrumequinum,0.027,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.027,absent,00235_eptesicus_serotinus_0_1.0.wav.csv#nan-nan,,,absent,0.027,
73,0.033,0.7845,0.8232,82374,68437,Rhinolophus ferrumequinum,0.033,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.033,absent,00235_eptesicus_serotinus_0_1.0.wav.csv#nan-nan,,,absent,0.033,
74,0.031,0.8005,0.8307,111278,93359,Rhinolophus hipposideros,0.031,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.031,absent,00235_eptesicus_serotinus_0_1.0.wav.csv#nan-nan,,,absent,0.031,
75,0.029,0.8055,0.8127,40116,30625,Myotis daubentonii,0.014,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,,,,Myotis daubentonii,0.029,absent,00235_eptesicus_serotinus_0_1.0.wav.csv#nan-nan,,,absent,0.029,
76,0.033,0.8055,0.8159,41158,37500,Pipistrellus nathusii,0.018,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,,,,Pipistrellus nathusii,0.033,absent,00235_eptesicus_serotinus_0_1.0.wav.csv#nan-nan,,,absent,0.033,
77,0.027,0.8075,0.8213,20751,15156,Nyctalus noctula,0.018,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,,,,Nyctalus noctula,0.027,absent,00235_eptesicus_serotinus_0_1.0.wav.csv#nan-nan,,,absent,0.027,
78,0.032,0.8105,0.8436,111465,93359,Rhinolophus hipposideros,0.032,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.032,absent,00235_eptesicus_serotinus_0_1.0.wav.csv#nan-nan,,,absent,0.032,
79,0.031,0.8245,0.8609,81587,68437,Rhinolophus ferrumequinum,0.031,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.031,absent,00235_eptesicus_serotinus_0_1.0.wav.csv#nan-nan,,,absent,0.031,
80,0.028,0.8315,0.8635,111475,93359,Rhinolophus hipposideros,0.028,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.028,absent,00235_eptesicus_serotinus_0_1.0.wav.csv#nan-nan,,,absent,0.028,
81,0.736,0.8505,0.8598,45553,28046,Eptesicus serotinus,0.643,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,,,,Eptesicus serotinus,0.736,present,00235_eptesicus_serotinus_0_1.0.wav.csv#nan-nan,,,present,0.736,
82,0.058,0.8515,0.8555,47233,37500,Myotis brandtii,0.016,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,,,,Myotis brandtii,0.058,absent,00235_eptesicus_serotinus_0_1.0.wav.csv#nan-nan,,,absent,0.058,
83,0.026,0.8555,0.8895,112378,93359,Rhinolophus hipposideros,0.026,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.026,absent,00235_eptesicus_serotinus_0_1.0.wav.csv#nan-nan,,,absent,0.026,
84,0.026,0.8705,0.8781,55808,46093,Pipistrellus pipistrellus,0.02,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,,,,Pipistrellus pipistrellus,0.026,absent,00235_eptesicus_serotinus_0_1.0.wav.csv#nan-nan,,,absent,0.026,
85,0.025,0.8905,0.928,81445,68437,Rhinolophus ferrumequinum,0.025,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.025,absent,00235_eptesicus_serotinus_0_1.0.wav.csv#nan-nan,,,absent,0.025,
86,0.034,0.8925,0.9237,111631,93359,Rhinolophus hipposideros,0.034,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.034,absent,00235_eptesicus_serotinus_0_1.0.wav.csv#nan-nan,,,absent,0.034,
87,0.029,0.9095,0.9483,82211,68437,Rhinolophus ferrumequinum,0.029,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.029,absent,00235_eptesicus_serotinus_0_1.0.wav.csv#nan-nan,,,absent,0.029,
88,0.03,0.9295,0.9664,82259,68437,Rhinolophus ferrumequinum,0.03,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.03,absent,00235_eptesicus_serotinus_0_1.0.wav.csv#nan-nan,,,absent,0.03,
89,0.03,0.9345,0.9734,82471,68437,Rhinolophus ferrumequinum,0.03,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.03,absent,00235_eptesicus_serotinus_0_1.0.wav.csv#nan-nan,,,absent,0.03,
90,0.036,0.9435,0.9756,111209,93359,Rhinolophus hipposideros,0.036,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.036,absent,00235_eptesicus_serotinus_0_1.0.wav.csv#nan-nan,,,absent,0.036,
91,0.032,0.9695,1.0003,111185,93359,Rhinolophus hipposideros,0.032,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.032,absent,00235_eptesicus_serotinus_0_1.0.wav.csv#nan-nan,,,absent,0.032,
92,0.044,0.9725,1.0077,81083,68437,Rhinolophus ferrumequinum,0.044,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.044,absent,00235_eptesicus_serotinus_0_1.0.wav.csv#nan-nan,,,absent,0.044,
93,0.028,0.9815,0.9932,34261,27187,Eptesicus serotinus,0.012,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,,,,Eptesicus serotinus,0.028,absent,00235_eptesicus_serotinus_0_1.0.wav.csv#nan-nan,,,absent,0.028,
94,0.028,0.9865,0.9968,36674,28906,Eptesicus serotinus,0.008,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,,,,Eptesicus serotinus,0.028,absent,00235_eptesicus_serotinus_0_1.0.wav.csv#nan-nan,,,absent,0.028,
95,0.033,0.9935,1.0025,56490,52109,Pipistrellus pygmaeus,0.03,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,,,,Pipistrellus pygmaeus,0.033,absent,00235_eptesicus_serotinus_0_1.0.wav.csv#nan-nan,,,absent,0.033,
96,0.029,0.9995,1.0318,112083,93359,Rhinolophus hipposideros,0.029,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.029,absent,00235_eptesicus_serotinus_0_1.0.wav.csv#nan-nan,,,absent,0.029,
97,0.033,1.0035,1.0109,42229,26328,Myotis nattereri,0.011,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,,,,Myotis nattereri,0.033,absent,00235_eptesicus_serotinus_0_1.0.wav.csv#nan-nan,,,absent,0.033,
98,0.046,1.0225,1.0569,80458,68437,Rhinolophus ferrumequinum,0.046,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.046,absent,00235_eptesicus_serotinus_0_1.0.wav.csv#nan-nan,,,absent,0.046,
99,0.034,1.0235,1.0333,54143,44375,Pipistrellus pipistrellus,0.027,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,,,,Pipistrellus pipistrellus,0.034,absent,00235_eptesicus_serotinus_0_1.0.wav.csv#nan-nan,,,absent,0.034,
100,0.044,1.0245,1.0445,108417,93359,Rhinolophus hipposideros,0.044,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.044,absent,00235_eptesicus_serotinus_0_1.0.wav.csv#nan-nan,,,absent,0.044,
101,0.05,1.0245,1.0342,39494,24609,Eptesicus serotinus,0.018,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,00235_eptesicus_serotinus_0_1.0.wav.csv,,,,Eptesicus serotinus,0.05,absent,00235_eptesicus_serotinus_0_1.0.wav.csv#nan-nan,,,absent,0.05,
0,0.044,0.0015,0.0084,58787,50390,Pipistrellus pipistrellus,0.035,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00085_pipistrellus_pipistrellus_0_1.0.wav.csv,00085_pipistrellus_pipistrellus_0_1.0.wav.csv,00085_pipistrellus_pipistrellus_0_1.0.wav.csv,,,,Pipistrellus pipistrellus,0.044,absent,00085_pipistrellus_pipistrellus_0_1.0.wav.csv#nan-nan,,,absent,0.044,
1,0.046,0.0015,0.028,112379,93359,Rhinolophus hipposideros,0.046,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00085_pipistrellus_pipistrellus_0_1.0.wav.csv,00085_pipistrellus_pipistrellus_0_1.0.wav.csv,00085_pipistrellus_pipistrellus_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.046,absent,00085_pipistrellus_pipistrellus_0_1.0.wav.csv#nan-nan,,,absent,0.046,
2,0.032,0.0015,0.0115,36039,24609,Eptesicus serotinus,0.01,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00085_pipistrellus_pipistrellus_0_1.0.wav.csv,00085_pipistrellus_pipistrellus_0_1.0.wav.csv,00085_pipistrellus_pipistrellus_0_1.0.wav.csv,,,,Eptesicus serotinus,0.032,absent,00085_pipistrellus_pipistrellus_0_1.0.wav.csv#nan-nan,,,absent,0.032,
3,0.028,0.0015,0.0066,62037,39218,Myotis daubentonii,0.008,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00085_pipistrellus_pipistrellus_0_1.0.wav.csv,00085_pipistrellus_pipistrellus_0_1.0.wav.csv,00085_pipistrellus_pipistrellus_0_1.0.wav.csv,,,,Myotis daubentonii,0.028,absent,00085_pipistrellus_pipistrellus_0_1.0.wav.csv#nan-nan,,,absent,0.028,
4,0.032,0.0085,0.0171,42515,28906,Eptesicus serotinus,0.015,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00085_pipistrellus_pipistrellus_0_1.0.wav.csv,00085_pipistrellus_pipistrellus_0_1.0.wav.csv,00085_pipistrellus_pipistrellus_0_1.0.wav.csv,,,,Eptesicus serotinus,0.032,absent,00085_pipistrellus_pipistrellus_0_1.0.wav.csv#nan-nan,,,absent,0.032,
5,0.03,0.0165,0.0492,112476,93359,Rhinolophus hipposideros,0.03,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00085_pipistrellus_pipistrellus_0_1.0.wav.csv,00085_pipistrellus_pipistrellus_0_1.0.wav.csv,00085_pipistrellus_pipistrellus_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.03,absent,00085_pipistrellus_pipistrellus_0_1.0.wav.csv#nan-nan,,,absent,0.03,
6,0.027,0.0355,0.0713,81633,68437,Rhinolophus ferrumequinum,0.027,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00085_pipistrellus_pipistrellus_0_1.0.wav.csv,00085_pipistrellus_pipistrellus_0_1.0.wav.csv,00085_pipistrellus_pipistrellus_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.027,absent,00085_pipistrellus_pipistrellus_0_1.0.wav.csv#nan-nan,,,absent,0.027,
7,0.714,0.0485,0.0552,73880,46953,Pipistrellus pipistrellus,0.706,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00085_pipistrellus_pipistrellus_0_1.0.wav.csv,00085_pipistrellus_pipistrellus_0_1.0.wav.csv,00085_pipistrellus_pipistrellus_0_1.0.wav.csv,,,,Pipistrellus pipistrellus,0.714,present,00085_pipistrellus_pipistrellus_0_1.0.wav.csv#nan-nan,,,present,0.714,
8,0.04,0.0505,0.0539,69952,53828,Pipistrellus pipistrellus,0.019,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00085_pipistrellus_pipistrellus_0_1.0.wav.csv,00085_pipistrellus_pipistrellus_0_1.0.wav.csv,00085_pipistrellus_pipistrellus_0_1.0.wav.csv,,,,Pipistrellus pipistrellus,0.04,absent,00085_pipistrellus_pipistrellus_0_1.0.wav.csv#nan-nan,,,absent,0.04,
9,0.027,0.0695,0.1012,111652,93359,Rhinolophus hipposideros,0.027,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00085_pipistrellus_pipistrellus_0_1.0.wav.csv,00085_pipistrellus_pipistrellus_0_1.0.wav.csv,00085_pipistrellus_pipistrellus_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.027,absent,00085_pipistrellus_pipistrellus_0_1.0.wav.csv#nan-nan,,,absent,0.027,
10,0.034,0.1095,0.1413,111621,93359,Rhinolophus hipposideros,0.034,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00085_pipistrellus_pipistrellus_0_1.0.wav.csv,00085_pipistrellus_pipistrellus_0_1.0.wav.csv,00085_pipistrellus_pipistrellus_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.034,absent,00085_pipistrellus_pipistrellus_0_1.0.wav.csv#nan-nan,,,absent,0.034,
11,0.027,0.1115,0.1206,37401,28906,Eptesicus serotinus,0.015,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00085_pipistrellus_pipistrellus_0_1.0.wav.csv,00085_pipistrellus_pipistrellus_0_1.0.wav.csv,00085_pipistrellus_pipistrellus_0_1.0.wav.csv,,,,Eptesicus serotinus,0.027,absent,00085_pipistrellus_pipistrellus_0_1.0.wav.csv#nan-nan,,,absent,0.027,
12,0.027,0.1175,0.1521,80495,68437,Rhinolophus ferrumequinum,0.026,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00085_pipistrellus_pipistrellus_0_1.0.wav.csv,00085_pipistrellus_pipistrellus_0_1.0.wav.csv,00085_pipistrellus_pipistrellus_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.027,absent,00085_pipistrellus_pipistrellus_0_1.0.wav.csv#nan-nan,,,absent,0.027,
13,0.031,0.1245,0.158,80876,69296,Rhinolophus ferrumequinum,0.029,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00085_pipistrellus_pipistrellus_0_1.0.wav.csv,00085_pipistrellus_pipistrellus_0_1.0.wav.csv,00085_pipistrellus_pipistrellus_0_1.0.wav.csv,,,,Rhinolophus ferrumequinum,0.031,absent,00085_pipistrellus_pipistrellus_0_1.0.wav.csv#nan-nan,,,absent,0.031,
14,0.648,0.1265,0.1344,79981,46953,Pipistrellus pipistrellus,0.628,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00085_pipistrellus_pipistrellus_0_1.0.wav.csv,00085_pipistrellus_pipistrellus_0_1.0.wav.csv,00085_pipistrellus_pipistrellus_0_1.0.wav.csv,,,,Pipistrellus pipistrellus,0.648,present,00085_pipistrellus_pipistrellus_0_1.0.wav.csv#nan-nan,,,present,0.648,
15,0.032,0.1265,0.1333,55272,27187,Eptesicus serotinus,0.01,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00085_pipistrellus_pipistrellus_0_1.0.wav.csv,00085_pipistrellus_pipistrellus_0_1.0.wav.csv,00085_pipistrellus_pipistrellus_0_1.0.wav.csv,,,,Eptesicus serotinus,0.032,absent,00085_pipistrellus_pipistrellus_0_1.0.wav.csv#nan-nan,,,absent,0.032,
16,0.036,0.1275,0.1342,70754,54687,Pipistrellus pipistrellus,0.032,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00085_pipistrellus_pipistrellus_0_1.0.wav.csv,00085_pipistrellus_pipistrellus_0_1.0.wav.csv,00085_pipistrellus_pipistrellus_0_1.0.wav.csv,,,,Pipistrellus pipistrellus,0.036,absent,00085_pipistrellus_pipistrellus_0_1.0.wav.csv#nan-nan,,,absent,0.036,
17,0.047,0.1685,0.2018,111666,93359,Rhinolophus hipposideros,0.047,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00085_pipistrellus_pipistrellus_0_1.0.wav.csv,00085_pipistrellus_pipistrellus_0_1.0.wav.csv,00085_pipistrellus_pipistrellus_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.047,absent,00085_pipistrellus_pipistrellus_0_1.0.wav.csv#nan-nan,,,absent,0.047,
18,0.06,0.1755,0.1865,34234,27187,Eptesicus serotinus,0.038,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00085_pipistrellus_pipistrellus_0_1.0.wav.csv,00085_pipistrellus_pipistrellus_0_1.0.wav.csv,00085_pipistrellus_pipistrellus_0_1.0.wav.csv,,,,Eptesicus serotinus,0.06,absent,00085_pipistrellus_pipistrellus_0_1.0.wav.csv#nan-nan,,,absent,0.06,
19,0.03,0.1885,0.219,111516,93359,Rhinolophus hipposideros,0.03,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00085_pipistrellus_pipistrellus_0_1.0.wav.csv,00085_pipistrellus_pipistrellus_0_1.0.wav.csv,00085_pipistrellus_pipistrellus_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.03,absent,00085_pipistrellus_pipistrellus_0_1.0.wav.csv#nan-nan,,,absent,0.03,
20,0.026,0.1915,0.2003,38756,27187,Eptesicus serotinus,0.014,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00085_pipistrellus_pipistrellus_0_1.0.wav.csv,00085_pipistrellus_pipistrellus_0_1.0.wav.csv,00085_pipistrellus_pipistrellus_0_1.0.wav.csv,,,,Eptesicus serotinus,0.026,absent,00085_pipistrellus_pipistrellus_0_1.0.wav.csv#nan-nan,,,absent,0.026,
21,0.039,0.2035,0.241,112319,93359,Rhinolophus hipposideros,0.039,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00085_pipistrellus_pipistrellus_0_1.0.wav.csv,00085_pipistrellus_pipistrellus_0_1.0.wav.csv,00085_pipistrellus_pipistrellus_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.039,absent,00085_pipistrellus_pipistrellus_0_1.0.wav.csv#nan-nan,,,absent,0.039,
22,0.038,0.2095,0.2473,112209,93359,Rhinolophus hipposideros,0.038,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/predictions/00085_pipistrellus_pipistrellus_0_1.0.wav.csv,00085_pipistrellus_pipistrellus_0_1.0.wav.csv,00085_pipistrellus_pipistrellus_0_1.0.wav.csv,,,,Rhinolophus hipposideros,0.038,absent,00085_pipistrellus_pipistrellus_0_1.0.wav.csv#nan-nan,,,absent,0.038,
